blueprint,link,submittedAt,title
"dfda2f02-5805-5a68-9a35-a1fe86cdcfab","https://xkcd.com/2916/#xt=7&yt=31&v=453","2024-04-07T20:59:59.781243557Z","bogosort"
"cb7106a0-2645-5908-a199-8ba34a8b0390","https://xkcd.com/2916/#xt=2&yt=48&v=684","2024-04-09T15:50:38.775938451Z","Sysiphean Task (Or, The Green Ball Go Up)"
"4d135d6b-f54c-5cb6-9d97-6d85802cae56","https://xkcd.com/2916/#xt=8&yt=59&v=815","2024-04-11T14:39:53.023887382Z","scientific progress goes"
"36373490-62e5-513c-a5cc-f492163ec109","https://xkcd.com/2916/#xt=4&yt=17&v=267","2024-04-06T20:17:43.987856801Z","Deterministic pinball"
"8d6688e5-fbb8-5612-bec1-85ff1dd8d8f8","https://xkcd.com/2916/#xt=10&yt=74&v=1010","2024-04-16T18:39:27.864389547Z","Gyratory system"
"230498fe-6357-5762-a83a-a2e4bc17aa5c","https://xkcd.com/2916/#xt=8&yt=45&v=656","2024-04-09T07:07:05.535483427Z","which way do we go?"
"763f0c08-9163-5095-a655-4bd76d1b3f66","https://xkcd.com/2916/#xt=5&yt=77&v=1044","2024-04-18T14:52:19.390815028Z","dangerous crossing"
"f64e9a42-146a-5a16-a9a9-107b9557912d","https://xkcd.com/2916/#xt=2&yt=49&v=691","2024-04-09T16:41:52.579397429Z","Mass Attraction"
"a210fbb3-135d-5c91-afe2-8b155d44439e","https://xkcd.com/2916/#xt=10&yt=82&v=1096","2024-04-20T22:14:30.29226821Z","We're done here"
"b70f04ab-c785-53fd-a5ed-db4f283a4712","https://xkcd.com/2916/#xt=9&yt=68&v=920","2024-04-12T13:50:26.112412141Z","They MiGht Be Sorted"
"0d0a7b84-7623-5379-b9b6-62937d903bfb","https://xkcd.com/2916/#xt=2&yt=84&v=1124","2024-04-23T10:15:19.89086108Z","yellow get multiple chances, just because"
"61ca165b-7bb7-59b3-a952-0d2c7000814e","https://xkcd.com/2916/#xt=2&yt=74&v=998","2024-04-17T01:10:53.278085213Z","I'm not a very good juggler"
"dfe3adcd-5816-5056-953e-8c4c83e2dee7","https://xkcd.com/2916/#xt=9&yt=81&v=1094","2024-04-22T23:58:15.478545541Z","4 streams"
"2318a03e-21da-5d7b-b35d-b9dfecadd078","https://xkcd.com/2916/#xt=6&yt=56&v=780","2024-04-10T09:25:26.588493455Z","A royal throne for a king bun"
"4d15602e-698b-5a06-a3eb-75163e219de4","https://xkcd.com/2916/#xt=9&yt=37&v=535","2024-04-08T08:08:14.010752813Z","slurp"
"cbcbc047-6403-55f8-b42e-10e0fd4a09bd","https://xkcd.com/2916/#xt=0&yt=51&v=719","2024-04-09T22:44:04.928594177Z","Cat Bat pinball"
"3638c62b-c577-51d2-9d87-fa83e5193c5d","https://xkcd.com/2916/#xt=7&yt=8&v=135","2024-04-06T22:12:08.896305319Z","Crossroads"
"8db328ef-9355-5d13-979e-f319116fc739","https://xkcd.com/2916/#xt=5&yt=53&v=724","2024-04-06T22:28:49.285853215Z","Sierpinski"
"76462117-8a1e-5c14-b75e-6a13a0bf70c7","https://xkcd.com/2916/#xt=8&yt=51&v=720","2024-04-09T22:54:46.460664575Z","wood'n'wind"
"a21140b4-fb22-54ad-9858-f97fabb4ee2f","https://xkcd.com/2916/#xt=9&yt=61&v=847","2024-04-11T12:30:12.762359398Z",""
"f676f031-767a-56ff-95a6-308287437a38","https://xkcd.com/2916/#xt=10&yt=41&v=598","2024-04-08T19:23:48.962416276Z","Basic Ball Bounce Brew"
"0d20da5d-9e1c-5c38-a6b6-ab06df78a383","https://xkcd.com/2916/#xt=0&yt=30&v=436","2024-04-07T19:14:34.591187254Z","How pinball should be played"
"b75eab43-e6d4-53ac-b5d7-5baa11e4e090","https://xkcd.com/2916/#xt=11&yt=23&v=372","2024-04-07T06:09:10.736283819Z","egg holder"
"62070fd3-89d3-594e-b6fd-7339d2c5c9e8","https://xkcd.com/2916/#xt=4&yt=11&v=172","2024-04-06T23:16:09.185355244Z","The Kessle run"
"e0103d10-52cb-5298-b1b7-e42f4c5b2862","https://xkcd.com/2916/#xt=3&yt=45&v=644","2024-04-09T04:39:41.630966582Z","Sortenflugen"
"4d2dc734-a1dd-50a2-aea0-31f52192b657","https://xkcd.com/2916/#xt=5&yt=6&v=95","2024-04-06T20:32:09.967673793Z","Leaky pipes"
"3685bc08-a7c1-5dc1-b278-ae1a6583c6e3","https://xkcd.com/2916/#xt=7&yt=3&v=69","2024-04-06T19:57:11.505125314Z","Bonk line"
"cc56b769-30a7-5489-a8e2-cc9b154d1191","https://xkcd.com/2916/#xt=11&yt=45&v=635","2024-04-09T05:56:59.550392494Z","Float backup filters"
"8dd3c6c6-fbea-554a-8b5c-d842110c03ee","https://xkcd.com/2916/#xt=6&yt=0&v=11","2024-04-06T16:45:14.235458248Z","Gravity-assisted bonkotron"
"23216b94-e71e-5c1d-8e5f-6a00eb7c338d","https://xkcd.com/2916/#xt=5&yt=38&v=554","2024-04-06T22:14:28.433448116Z","### Multiball 2 ###"
"f6bf142a-ed7d-544f-b1e0-42dc4a3a3c4c","https://xkcd.com/2916/#xt=5&yt=74&v=1001","2024-04-15T11:45:07.290577304Z","Combine and Separate"
"a257c396-3300-5670-a475-8a6d7af6124c","https://xkcd.com/2916/#xt=1&yt=73&v=995","2024-04-17T02:12:22.098645525Z","disco party"
"76519749-72e9-5275-b840-0fad1c603594","https://xkcd.com/2916/#xt=3&yt=75&v=1014","2024-04-16T09:56:37.502413665Z","As the walls crumble"
"0d4874f7-2aec-5cfa-826d-9b8021b1b06a","https://xkcd.com/2916/#xt=6&yt=57&v=793","2024-04-11T01:31:24.998101561Z","oxygen/nitrogen separator"
"b7cceb10-2764-5173-90d1-c5d170f6f7f5","https://xkcd.com/2916/#xt=2&yt=11&v=149","2024-04-06T19:17:19.421171654Z","make it rain"
"621fb9af-6c5a-5f6f-afaa-9cc0c6cc2cfa","https://xkcd.com/2916/#xt=3&yt=86&v=1153","2024-04-24T21:34:56.180481613Z","Particle accelerator"
"e0288b7f-7c59-5ecb-803a-fbc4a0a516c6","https://xkcd.com/2916/#xt=5&yt=58&v=806","2024-04-10T12:30:48.08420263Z","medium-speed shredder"
"4dab06d0-fd7a-5ca4-9fbe-fa04e11ec9b4","https://xkcd.com/2916/#xt=2&yt=40&v=586","2024-04-08T18:10:30.794926924Z","its like a laser except it isn't"
"cc57d0f6-4dcf-5dd6-a672-37265a2ff420","https://xkcd.com/2916/#xt=4&yt=62&v=855","2024-04-11T23:22:24.604635253Z","i'd like to buy a vowel"
"8deea037-fe46-551d-99bd-be3c7842c851","https://xkcd.com/2916/#xt=2&yt=33&v=491","2024-04-08T01:05:22.620402773Z","relentlessly rectilinear"
"23a7baa1-c4a4-5278-8817-ed61c5c052fc","https://xkcd.com/2916/#xt=7&yt=32&v=482","2024-04-08T01:27:57.262712408Z","anything to keep production going"
"368e58b1-0328-53da-8cdc-ae920be0bc56","https://xkcd.com/2916/#xt=4&yt=3&v=49","2024-04-06T18:34:29.65190962Z","pipe dream"
"e0488870-dd0d-546d-8d96-2ef10498b93d","https://xkcd.com/2916/#xt=5&yt=41&v=592","2024-04-08T19:17:24.76365089Z","Everyone does their part"
"a27fd3ca-4cdc-546b-8cef-2e368e11d426","https://xkcd.com/2916/#xt=11&yt=30&v=516","2024-04-06T19:00:21.220115287Z","He's Bonkers"
"76a524c4-e85c-53b5-ab53-b24db7edd32e","https://xkcd.com/2916/#xt=7&yt=82&v=1098","2024-04-22T19:43:07.034608189Z","Electric Kittens"
"f70df844-f69a-5ae8-a558-fd65731a6764","https://xkcd.com/2916/#xt=7&yt=26&v=401","2024-04-07T13:14:49.330297933Z","Big Fan of the bouncy castle"
"0da07018-0aa6-58f7-9ff1-4563d40fb84b","https://xkcd.com/2916/#xt=0&yt=18&v=241","2024-04-07T00:05:49.548654583Z","inconvenient"
"b8215432-dd97-54a5-84c5-3cdbc0b65ccf","https://xkcd.com/2916/#xt=3&yt=47&v=668","2024-04-09T10:54:01.23032221Z","load bearing cat"
"6221f571-e6cd-5451-8e78-8213f3fa2463","https://xkcd.com/2916/#xt=6&yt=2&v=50","2024-04-06T18:42:39.825328198Z","Where the wind Takes you"
"4e1aaf0c-f204-5935-b6a3-0db0da6a469a","https://xkcd.com/2916/#xt=6&yt=54&v=753","2024-04-10T05:16:14.861721991Z","redacted antigravity"
"cc86e5ba-1aff-5b81-9b78-51b8758d8d03","https://xkcd.com/2916/#xt=11&yt=61&v=837","2024-04-11T13:16:34.809189781Z","SS Probably Deterministic"
"24013885-ef37-532e-bb76-98e285106f6a","https://xkcd.com/2916/#xt=10&yt=36&v=532","2024-04-08T06:09:20.166295916Z","POpcorn"
"8e77ae19-dacd-5f57-ad7b-fbcffb157b36","https://xkcd.com/2916/#xt=9&yt=65&v=896","2024-04-12T18:53:46.614516512Z","LBC"
"36b006bc-aa54-5c17-8b08-1fd028c17068","https://xkcd.com/2916/#xt=8&yt=23&v=375","2024-04-07T06:25:08.593325192Z","thirsty"
"622cf4a3-7099-565d-8fca-c893bbec5fc2","https://xkcd.com/2916/#xt=6&yt=80&v=1075","2024-04-21T21:03:47.934897622Z","Brickout Blues"
"a2e9b02f-c93e-5345-b5d6-f604f93531cb","https://xkcd.com/2916/#xt=11&yt=60&v=834","2024-04-11T03:12:56.847924566Z","attempting to pierce the bun field"
"f71a3ef8-bcb8-557d-a5e8-5038f87b3538","https://xkcd.com/2916/#xt=0&yt=82&v=1104","2024-04-20T23:18:59.325398582Z","particle accelerator (too fast edition)"
"0df553a5-9c19-5d07-9f91-9d360729e67d","https://xkcd.com/2916/#xt=9&yt=71&v=970","2024-04-14T16:19:11.844714211Z","Tri-sorter with a cat!"
"e04c184d-ced8-519a-ae7c-d1a3911ea2bb","https://xkcd.com/2916/#xt=5&yt=55&v=762","2024-04-10T16:49:37.074018116Z","accursed criss cross"
"b83e53f7-f599-53a1-931e-069ed9da2048","https://xkcd.com/2916/#xt=1&yt=66&v=906","2024-04-12T21:36:28.894598131Z","needless"
"76d04404-c4b9-5956-b188-97cfe483849f","https://xkcd.com/2916/#xt=10&yt=8&v=134","2024-04-06T22:11:40.873912245Z","canals"
"4e300c08-fe01-5530-86e6-2328306dc3bf","https://xkcd.com/2916/#xt=0&yt=23&v=311","2024-04-07T03:09:54.265652006Z","Oil and Water bubble toy"
"ccc018f2-fa4b-504a-b50b-90b309fc4992","https://xkcd.com/2916/#xt=9&yt=4&v=80","2024-04-06T19:24:59.195481388Z","The intestines"
"8e844c90-597c-5444-8c2f-42651cc983c7","https://xkcd.com/2916/#xt=11&yt=0&v=40","2024-04-06T16:53:58.315318118Z","The jugglers"
"24025a6a-6082-576b-bd40-cd8155c27de4","https://xkcd.com/2916/#xt=10&yt=74&v=1011","2024-04-17T07:53:57.642771201Z","Chaos sorter"
"36b88537-e328-52c2-a1f3-5d1570a69e1a","https://xkcd.com/2916/#xt=9&yt=21&v=354","2024-04-07T05:54:20.48413889Z","crisscross"
"f74006e0-1e5b-5b06-a714-28d62a7a9b02","https://xkcd.com/2916/#xt=0&yt=18&v=260","2024-04-07T00:41:37.704676507Z","Contactless Payment"
"e05c6dcd-18b0-5720-b6ce-780738ed9b29","https://xkcd.com/2916/#xt=3&yt=20&v=333","2024-04-07T04:36:00.954547874Z","balls galore"
"a31f18f3-ee93-59c9-907c-23533787f185","https://xkcd.com/2916/#xt=11&yt=15&v=276","2024-04-07T03:22:13.55571877Z","Defying Phsyics"
"62684b69-c83a-5cd1-91af-9fd926e64099","https://xkcd.com/2916/#xt=1&yt=67&v=915","2024-04-12T19:59:08.140541194Z","upside down"
"b88a9774-6179-52dd-b1c9-82e75978563d","https://xkcd.com/2916/#xt=3&yt=73&v=988","2024-04-17T00:02:02.716925025Z","selecta"
"770839ef-a9fc-584e-9cc5-d3820c303418","https://xkcd.com/2916/#xt=9&yt=19&v=282","2024-04-06T21:06:37.716526237Z","tiny"
"0ea91d63-c9c4-54c2-a04d-c81a224d26dd","https://xkcd.com/2916/#xt=6&yt=37&v=530","2024-04-08T06:19:04.580992403Z","Eowyn will handle it"
"4e4089a6-2eb4-51dc-b4c2-96f7b222a6e0","https://xkcd.com/2916/#xt=7&yt=5&v=91","2024-04-06T20:40:57.329795971Z","Red Boink, Blue FlIES"
"243d2179-c222-581b-ace4-79dd51f57862","https://xkcd.com/2916/#xt=1&yt=60&v=827","2024-04-10T22:33:50.928872868Z","Plan for Failure"
"36c77cdd-71f9-50c2-a74f-cec0b84bc7e2","https://xkcd.com/2916/#xt=2&yt=44&v=622","2024-04-08T23:11:54.957948697Z","Filtration by Levitation"
"ccdf2ef2-c6bd-5f8c-a112-4d809483e3eb","https://xkcd.com/2916/#xt=3&yt=40&v=567","2024-04-06T18:33:16.801817094Z","What do you mean, the tomatoes aren't even ripe? We didn't buy this tomato Sorter for nothing!"
"8e99112f-f73c-57d0-afa0-aa85f766dd64","https://xkcd.com/2916/#xt=10&yt=7&v=118","2024-04-06T21:30:32.633159211Z","Double half pipe"
"f76b7d02-9217-5352-b890-271021ada228","https://xkcd.com/2916/#xt=2&yt=88&v=1179","2024-04-23T22:21:57.69890699Z","Meow Mix"
"a346af36-800d-520e-a10d-41a8fd4c16e7","https://xkcd.com/2916/#xt=0&yt=45&v=625","2024-04-07T18:53:11.082800656Z","The Optics Final"
"6278897c-a5b1-5483-900f-de87a06c0052","https://xkcd.com/2916/#xt=1&yt=29&v=412","2024-04-07T15:49:26.624671699Z","bonk and forth"
"0f12c897-4afd-539d-813a-6fada354aea5","https://xkcd.com/2916/#xt=4&yt=91&v=1211","2024-04-26T11:25:31.417418877Z","cross the streams twice"
"b8c1b30a-b145-5b75-a08c-7ebf2be5d5e7","https://xkcd.com/2916/#xt=8&yt=31&v=470","2024-04-07T22:20:26.68358145Z","Blue is the warmest colour"
"774c0909-f2e9-5331-9325-9878d11f9482","https://xkcd.com/2916/#xt=10&yt=92&v=1227","2024-04-26T15:05:21.14723403Z","Prism Science"
"e0e0e64d-7b00-522b-afc0-f38ae5c3d9a4","https://xkcd.com/2916/#xt=1&yt=90&v=1194","2024-04-25T00:17:05.218467963Z","Amazing kittens"
"4e513c5d-7a3f-59ea-af1a-d6454facf89d","https://xkcd.com/2916/#xt=10&yt=34&v=502","2024-04-08T02:46:48.6121168Z","crossover episode"
"24772406-9e3a-5258-8840-4e0d6108fc2f","https://xkcd.com/2916/#xt=5&yt=45&v=639","2024-04-09T02:01:20.21035383Z","down the rabbit hole"
"cd02a9ca-5118-5e43-9f71-0e710b52db26","https://xkcd.com/2916/#xt=11&yt=16&v=293","2024-04-07T03:35:18.602131173Z","AutoWash"
"36f53d9a-c109-579b-ab8a-44cc3f3160a6","https://xkcd.com/2916/#xt=4&yt=63&v=869","2024-04-11T20:31:47.230387635Z","tempo control"
"8ed5b25a-b4b9-547a-b42b-d1170b12cb6e","https://xkcd.com/2916/#xt=11&yt=72&v=983","2024-04-13T02:15:15.744007724Z","Particle accelerator?"
"f7b4d001-d780-5b85-9633-de9de45b11ee","https://xkcd.com/2916/#xt=3&yt=10&v=153","2024-04-06T22:36:31.312811658Z","Skeet Shoot"
"a3cca37e-bd87-53fb-87dc-9a8050293c25","https://xkcd.com/2916/#xt=11&yt=32&v=471","2024-04-07T22:31:22.066373264Z","3d stuff gives me a headache"
"e0f5da44-5836-5645-98b1-33cb55a6d8ae","https://xkcd.com/2916/#xt=3&yt=10&v=202","2024-04-06T22:48:03.985978708Z","the very accurate separator TM"
"0f872207-6419-529e-8abb-96984e71aed8","https://xkcd.com/2916/#xt=0&yt=71&v=961","2024-04-16T01:05:20.544239594Z","you'll never take me alive!"
"77c7695b-35af-5a59-8183-20951c637af8","https://xkcd.com/2916/#xt=3&yt=13&v=191","2024-04-07T01:03:29.077445417Z","probabilistic bounce house"
"4e7610e3-1dfe-59e6-87a6-007496a42571","https://xkcd.com/2916/#xt=7&yt=48&v=681","2024-04-09T15:57:39.959263345Z","accelerator"
"b8dfbedb-d5f8-5020-a77a-7f5b124139a2","https://xkcd.com/2916/#xt=3&yt=18&v=312","2024-04-07T03:50:53.970816725Z","Wind sorter"
"62eba30a-dbc5-525c-91ae-b555fd507230","https://xkcd.com/2916/#xt=5&yt=22&v=363","2024-04-07T06:02:32.674907354Z","gold rubeberg"
"2489e510-be2f-5797-8fcb-723b46b06132","https://xkcd.com/2916/#xt=0&yt=18&v=247","2024-04-07T02:21:30.580674158Z","the council advises against colliding"
"377ef363-081d-5207-aa6a-f9ef00f04b82","https://xkcd.com/2916/#xt=1&yt=10&v=132","2024-04-06T22:10:34.908394946Z","The smithy's Rest"
"cd085c21-b2d9-5e55-82ac-df8af31d7220","https://xkcd.com/2916/#xt=0&yt=18&v=254","2024-04-07T02:26:15.270605341Z","don't forget to change the directions of your fans for summer!"
"f7c8b799-6187-5d72-82e5-ecba6e3c07b2","https://xkcd.com/2916/#xt=7&yt=38&v=547","2024-04-07T16:14:57.375408653Z","#10438"
"8f42dd71-9fa2-526a-8ec0-0baf53f0b637","https://xkcd.com/2916/#xt=3&yt=36&v=534","2024-04-08T07:12:29.75564725Z","store room"
"a4163898-a42e-58fe-a5e6-57ff814e9506","https://xkcd.com/2916/#xt=4&yt=77&v=1043","2024-04-17T18:47:16.048110675Z","I am the Lorax, I speak for the trees"
"4f568861-e0fb-5cc5-826d-baabb99ae7ba","https://xkcd.com/2916/#xt=8&yt=3&v=76","2024-04-06T20:10:47.938869355Z","THE AMBIENT VOID OF SELF-CONGRATULATORY BUT ULTIMATELY EMPTY RHETORIC"
"77e9271f-0af4-5ccc-a3aa-200641b11bc1","https://xkcd.com/2916/#xt=7&yt=21&v=349","2024-04-07T05:48:54.752559516Z","the filter"
"b945338f-ca5f-5c7d-bdb0-32f548b6064a","https://xkcd.com/2916/#xt=4&yt=12&v=192","2024-04-07T00:51:28.797375403Z","i think youre nuts"
"63171284-5719-5cfd-b2e4-2c51f0cd572c","https://xkcd.com/2916/#xt=3&yt=15&v=250","2024-04-07T02:27:17.734534058Z","I have trapped him"
"e0f7ef7a-1232-5aa6-b51d-a7c5360ad4c0","https://xkcd.com/2916/#xt=3&yt=2&v=36","2024-04-06T17:54:07.080927371Z","I need to vent"
"0f8b646b-6de4-5ba4-bb17-b323b6c74656","https://xkcd.com/2916/#xt=9&yt=82&v=1095","2024-04-21T01:54:00.649166543Z","leap of faith"
"2510cc38-fedf-5b99-9599-0c5e1cd3bb88","https://xkcd.com/2916/#xt=1&yt=7&v=67","2024-04-06T19:28:59.162975156Z","XKCD 303"
"f822d289-99f9-55d5-bb8d-34c1520f1977","https://xkcd.com/2916/#xt=4&yt=15&v=261","2024-04-07T02:40:38.925368215Z","loss"
"3788a0ee-5c89-5dec-a693-eefaca6ddc88","https://xkcd.com/2916/#xt=5&yt=27&v=413","2024-04-07T18:28:27.950123386Z","AIRSORT"
"900ea666-9bfd-5af9-b5fd-ee16706bbbe7","https://xkcd.com/2916/#xt=10&yt=53&v=744","2024-04-10T08:29:37.217292613Z","The Nine Lives of Erwin Schrödinger"
"cd24aee5-9cc5-5821-a4d0-8dc17f5c7ba1","https://xkcd.com/2916/#xt=4&yt=80&v=1080","2024-04-21T14:46:07.090814613Z","i feel buoyant about this one"
"a42d0b17-cd76-5481-adf0-8574a12b7bb0","https://xkcd.com/2916/#xt=11&yt=33&v=486","2024-04-08T01:37:23.9677317Z","Schrödinger's wonderland"
"4f8e9d63-29ca-589b-844a-5f895b98b613","https://xkcd.com/2916/#xt=0&yt=18&v=239","2024-04-07T01:54:36.650093785Z","Filterrer"
"78549541-9471-5287-9de8-d798853f2d18","https://xkcd.com/2916/#xt=4&yt=59&v=819","2024-04-11T04:32:40.492743311Z","swordplay"
"1000d35d-7570-5de7-bad2-120c1bdb8590","https://xkcd.com/2916/#xt=8&yt=7&v=113","2024-04-06T21:46:42.878040335Z","Prism twirler"
"6351f8e1-9635-5682-bb23-4d8f02632788","https://xkcd.com/2916/#xt=3&yt=77&v=1045","2024-04-18T15:41:23.295472671Z","probably deterministic parade"
"b9619580-60d0-5bba-a96e-36254f3846b6","https://xkcd.com/2916/#xt=1&yt=20&v=281","2024-04-06T17:52:50.352514455Z","Brownian Motion"
"e11e2c4e-430f-5bb1-8ac9-0b5630f669b9","https://xkcd.com/2916/#xt=4&yt=39&v=575","2024-04-08T18:21:21.853231838Z","Sudo Buy me Some Playpen Balls"
"37a8ddf1-901c-5695-b2a5-57c5967a497c","https://xkcd.com/2916/#xt=8&yt=76&v=1040","2024-04-18T17:02:39.721165136Z","it's probably"
"cd538880-ce0f-54fc-92f0-a11559b2ccf6","https://xkcd.com/2916/#xt=8&yt=66&v=894","2024-04-12T12:46:37.840283487Z","If I were a sculptor, but then again no."
"90554212-0d1d-58ed-9225-ca51a658889c","https://xkcd.com/2916/#xt=8&yt=85&v=1141","2024-04-24T11:45:05.291798999Z","swat"
"f830a716-bf78-55a5-9edf-4f015263e391","https://xkcd.com/2916/#xt=11&yt=82&v=1117","2024-04-23T10:09:00.79547997Z","hopefully only one green at a time"
"2558454f-8bbf-58e4-9c8d-470d9412e1b7","https://xkcd.com/2916/#xt=1&yt=14&v=190","2024-04-07T00:30:36.56678329Z","The Betrayal..."
"a448c29d-49d2-573b-b306-273990cf8503","https://xkcd.com/2916/#xt=0&yt=35&v=495","2024-04-07T22:20:00.985290566Z","THE cat-inator"
"4f911990-b5ad-5e2a-b516-f6bc9e406764","https://xkcd.com/2916/#xt=11&yt=79&v=1068","2024-04-18T21:22:07.22156944Z","Flippin' Magnets. How do they work?"
"78a98060-2964-5ded-b57b-686e3ee26caa","https://xkcd.com/2916/#xt=5&yt=86&v=1151","2024-04-23T20:03:13.028359041Z","fewer bonks than expected"
"100b5945-1ed7-588d-9be4-d94d662197ac","https://xkcd.com/2916/#xt=1&yt=89&v=1183","2024-04-25T05:40:21.437540117Z","who needs prisms anyway?"
"b995a47d-831a-572f-984f-387fed253d92","https://xkcd.com/2916/#xt=8&yt=80&v=1081","2024-04-21T22:00:23.672980128Z","Superfast crossing"
"e127f246-5ffa-52c8-8a57-19f1a72d789f","https://xkcd.com/2916/#xt=5&yt=36&v=540","2024-04-08T11:42:57.569300357Z","100% Deterministic"
"63619ede-ecfa-58b7-a585-5335ac3ddb8a","https://xkcd.com/2916/#xt=0&yt=66&v=905","2024-04-12T12:48:40.740426423Z","can you please lend a hand?"
"37bc4806-f29b-5e7f-9348-f285fc267e07","https://xkcd.com/2916/#xt=5&yt=2&v=46","2024-04-06T18:28:57.522424009Z","Too much KSP"
"9056a276-8c0e-5937-a692-ae02c03e50ce","https://xkcd.com/2916/#xt=1&yt=77&v=1038","2024-04-17T08:04:56.386831648Z","BLUE Quality control by cat"
"f8590315-a8e4-5df1-8b0c-5c3028ed08ec","https://xkcd.com/2916/#xt=0&yt=1&v=5","2024-04-06T16:44:46.833474461Z","Pinball Bouncer"
"4f9fc84d-bc92-53b7-9819-75fd62f31096","https://xkcd.com/2916/#xt=4&yt=53&v=739","2024-04-10T06:05:35.746992244Z","Squirrels are boring, trampolines are better"
"cd91b8df-75f4-53bb-9e91-78486ffe51e6","https://xkcd.com/2916/#xt=11&yt=11&v=199","2024-04-07T01:14:42.555802405Z","laziness "
"2566a1b7-e545-5c8b-b8c7-463dc97dbcec","https://xkcd.com/2916/#xt=9&yt=12&v=200","2024-04-06T21:53:42.804042054Z","Simple"
"a4831dec-f026-53f1-912e-cb2ede7cacec","https://xkcd.com/2916/#xt=8&yt=37&v=519","2024-04-08T05:07:01.047281171Z","Do a flip"
"1023ac6b-e0c4-51ff-8239-7d5ac3fc1275","https://xkcd.com/2916/#xt=3&yt=1&v=31","2024-04-06T17:46:44.979828498Z","the great filter"
"636f559c-c28e-58aa-8031-8e6da81ad5c2","https://xkcd.com/2916/#xt=11&yt=83&v=1119","2024-04-21T19:10:56.013205396Z","the altar"
"e1921aea-f233-5fb0-bcc3-cfc74659fc95","https://xkcd.com/2916/#xt=9&yt=53&v=743","2024-04-10T05:29:27.497422697Z","krazy copter hats!"
"78cf05fb-3585-5224-83b8-20bae0613363","https://xkcd.com/2916/#xt=0&yt=26&v=355","2024-04-07T04:57:17.503748185Z","a bonk-determined tesla valve"
"b9c353e9-d9e4-5c7e-8098-fef40d7dc28d","https://xkcd.com/2916/#xt=5&yt=24&v=380","2024-04-07T06:54:48.061837496Z","Team Rocket is blasting off again"
"cdb15e5f-e116-5337-b1b0-6d08f0a1dd21","https://xkcd.com/2916/#xt=9&yt=25&v=379","2024-04-06T23:11:23.200738417Z","Malus Pummela"
"4fb0fbdb-d221-5d8c-b46e-60ab477da188","https://xkcd.com/2916/#xt=7&yt=15&v=214","2024-04-07T01:40:01.976950484Z","double loop"
"f865f363-a063-51b8-8461-a912610cf4c9","https://xkcd.com/2916/#xt=9&yt=38&v=550","2024-04-08T11:46:52.8904069Z","we're out of vermouth!"
"a4af1cf5-91e2-5014-9206-b55e8c3df766","https://xkcd.com/2916/#xt=1&yt=93&v=1229","2024-04-26T03:14:23.108666415Z","bonk holes were one of einstein's lesser-known predictions"
"256edb08-cf86-543c-a4fb-879d3f23f0fc","https://xkcd.com/2916/#xt=6&yt=19&v=332","2024-04-06T23:25:12.326919413Z","Safe from emails"
"38520e07-9412-5d4e-8441-921df09f38c0","https://xkcd.com/2916/#xt=9&yt=19&v=286","2024-04-06T19:49:55.641036484Z","test2"
"90715ada-904d-504b-b841-19846ff4fe67","https://xkcd.com/2916/#xt=9&yt=31&v=478","2024-04-07T22:42:30.353427897Z","Klaus"
"63aa6535-54af-57fd-bbe3-777db0a75297","https://xkcd.com/2916/#xt=11&yt=87&v=1169","2024-04-24T12:37:06.065236447Z","improbable failure rate"
"108d9730-e3d8-5d01-a71a-a008ad6856e1","https://xkcd.com/2916/#xt=10&yt=65&v=901","2024-04-12T01:21:15.99010137Z","XKCD GLados Fight (Portal)"
"79271f4c-467b-5dbd-98d7-d829c0561fb6","https://xkcd.com/2916/#xt=2&yt=91&v=1210","2024-04-26T14:43:59.795637292Z","nerf the fans"
"e1ebaeaf-7da5-52b3-841f-72b6e14f2e33","https://xkcd.com/2916/#xt=9&yt=69&v=924","2024-04-12T19:06:53.898163583Z","Maze runner"
"b9c5ea70-5c93-589a-ad3f-033863f9bfd0","https://xkcd.com/2916/#xt=7&yt=50&v=702","2024-04-09T17:52:09.68687844Z","the bun cannon"
"cdc465a9-2aa1-5cc8-b2c1-5e0016779648","https://xkcd.com/2916/#xt=3&yt=65&v=889","2024-04-12T03:34:38.061078367Z","Final boss"
"f89112f0-e19c-5d08-87b1-3c0002dc4077","https://xkcd.com/2916/#xt=10&yt=21&v=359","2024-04-07T05:53:20.675694132Z","Nope"
"25786ad5-5e30-58a7-80c7-f4d7201cc65c","https://xkcd.com/2916/#xt=3&yt=64&v=880","2024-04-11T21:20:44.446475678Z","overcomplication is fun!"
"500de77a-762b-5409-b2bd-e2677e1455cf","https://xkcd.com/2916/#xt=0&yt=40&v=587","2024-04-08T18:47:58.675293715Z","Bring forth the Holy Handgrenade!"
"90cc26d8-b243-5a94-a697-6606f5bd3cf0","https://xkcd.com/2916/#xt=2&yt=7&v=101","2024-04-06T21:21:06.170067079Z","Big Mixer"
"38667069-fc25-566f-ba2a-9333fd90a304","https://xkcd.com/2916/#xt=8&yt=67&v=897","2024-04-12T21:09:03.808319415Z","late to work"
"a4cd5f08-40e6-5ec2-a5f5-588b4dd65766","https://xkcd.com/2916/#xt=8&yt=19&v=277","2024-04-07T03:10:13.482993929Z","boing"
"63b696b5-0dba-5c8e-9c51-3b8f604eb6d9","https://xkcd.com/2916/#xt=7&yt=56&v=783","2024-04-10T18:42:47.314860336Z","Flying kitten"
